,Theta,Phi,Accuracy
709,0.42500000000000004,0.30000000000000004,24.0625
710,0.42500000000000004,0.325,23.325
711,0.42500000000000004,0.35000000000000003,22.6525
712,0.42500000000000004,0.375,22.0075
713,0.42500000000000004,0.4,20.7375
714,0.42500000000000004,0.42500000000000004,20.69
715,0.42500000000000004,0.45,18.9425
716,0.42500000000000004,0.47500000000000003,17.605
717,0.42500000000000004,0.5,18.74
718,0.42500000000000004,0.525,16.305
719,0.42500000000000004,0.55,15.7775
720,0.42500000000000004,0.5750000000000001,15.6225
721,0.42500000000000004,0.6000000000000001,14.275
722,0.42500000000000004,0.625,14.2025
723,0.42500000000000004,0.65,13.11
724,0.42500000000000004,0.675,14.1475
725,0.42500000000000004,0.7000000000000001,15.145
726,0.42500000000000004,0.7250000000000001,13.175
727,0.42500000000000004,0.75,12.6575
728,0.42500000000000004,0.775,12.9925
729,0.42500000000000004,0.8,12.5325
730,0.42500000000000004,0.8250000000000001,12.89
731,0.42500000000000004,0.8500000000000001,11.4175
732,0.42500000000000004,0.875,11.26
733,0.42500000000000004,0.9,11.9775
734,0.42500000000000004,0.925,11.55
735,0.42500000000000004,0.9500000000000001,10.435
736,0.42500000000000004,0.9750000000000001,11.7325
737,0.42500000000000004,1.0,13.2325
738,0.45,0.0,31.02
739,0.45,0.025,30.9925
740,0.45,0.05,32.3275
741,0.45,0.07500000000000001,32.62
742,0.45,0.1,30.2475
743,0.45,0.125,28.49
744,0.45,0.15000000000000002,29.69
745,0.45,0.17500000000000002,26.825
746,0.45,0.2,25.7525
747,0.45,0.225,26.8
748,0.45,0.25,24.335
749,0.45,0.275,24.48
750,0.45,0.30000000000000004,22.275
751,0.45,0.325,22.045
752,0.45,0.35000000000000003,21.2225
753,0.45,0.375,18.21
754,0.45,0.4,17.9325
755,0.45,0.42500000000000004,16.765
756,0.45,0.45,15.8975
757,0.45,0.47500000000000003,15.865
758,0.45,0.5,15.3425
759,0.45,0.525,16.3675
760,0.45,0.55,14.9175
761,0.45,0.5750000000000001,16.29
762,0.45,0.6000000000000001,14.845
763,0.45,0.625,14.4275
764,0.45,0.65,14.08
765,0.45,0.675,12.3475
766,0.45,0.7000000000000001,12.345
767,0.45,0.7250000000000001,13.1375
768,0.45,0.75,12.7475
769,0.45,0.775,13.125
770,0.45,0.8,11.7275
771,0.45,0.8250000000000001,11.23
772,0.45,0.8500000000000001,13.02
773,0.45,0.875,11.89
774,0.45,0.9,11.93
775,0.45,0.925,11.6325
