,Theta,Phi,Accuracy
720,0.42500000000000004,0.5750000000000001,19.61
721,0.42500000000000004,0.6000000000000001,18.05
722,0.42500000000000004,0.625,19.195
723,0.42500000000000004,0.65,19.4125
724,0.42500000000000004,0.675,17.13
725,0.42500000000000004,0.7000000000000001,18.16
726,0.42500000000000004,0.7250000000000001,17.32
727,0.42500000000000004,0.75,15.495
728,0.42500000000000004,0.775,16.5575
729,0.42500000000000004,0.8,13.295
730,0.42500000000000004,0.8250000000000001,15.3225
731,0.42500000000000004,0.8500000000000001,14.13
732,0.42500000000000004,0.875,12.9875
733,0.42500000000000004,0.9,12.36
734,0.42500000000000004,0.925,14.88
735,0.42500000000000004,0.9500000000000001,13.79
736,0.42500000000000004,0.9750000000000001,13.4375
737,0.42500000000000004,1.0,13.2775
738,0.45,0.0,52.4325
739,0.45,0.025,46.7725
740,0.45,0.05,53.355
741,0.45,0.07500000000000001,48.99
742,0.45,0.1,44.06
743,0.45,0.125,49.375
744,0.45,0.15000000000000002,46.4975
745,0.45,0.17500000000000002,47.4125
746,0.45,0.2,41.04
747,0.45,0.225,39.27
748,0.45,0.25,34.575
749,0.45,0.275,36.515
750,0.45,0.30000000000000004,29.0575
751,0.45,0.325,33.875
752,0.45,0.35000000000000003,24.4725
753,0.45,0.375,28.32
754,0.45,0.4,27.305
755,0.45,0.42500000000000004,24.4225
756,0.45,0.45,27.1875
757,0.45,0.47500000000000003,22.1125
758,0.45,0.5,21.7725
759,0.45,0.525,21.375
760,0.45,0.55,20.5975
761,0.45,0.5750000000000001,20.38
762,0.45,0.6000000000000001,18.6725
763,0.45,0.625,17.67
764,0.45,0.65,18.44
765,0.45,0.675,17.25
766,0.45,0.7000000000000001,18.7525
767,0.45,0.7250000000000001,15.7425
768,0.45,0.75,16.67
769,0.45,0.775,15.865
770,0.45,0.8,15.8375
771,0.45,0.8250000000000001,14.1625
772,0.45,0.8500000000000001,13.32
773,0.45,0.875,13.9525
774,0.45,0.9,14.0775
775,0.45,0.925,13.2
